,train,valid
1,0.16037942469120026,0.29199251532554626
2,0.06252220273017883,0.11389674991369247
3,0.03442807495594025,0.06698966771364212
4,0.02818673476576805,0.050591424107551575
5,0.025964107364416122,0.04643426090478897
6,0.02316316030919552,0.04650846868753433
7,0.022121254354715347,0.047425415366888046
8,0.020704176276922226,0.0416422076523304
9,0.019801024347543716,0.04263206198811531
10,0.02545393444597721,0.048013340681791306
11,0.01977507770061493,0.041836485266685486
12,0.019175689667463303,0.039046626538038254
13,0.01806163229048252,0.041445571929216385
14,0.018528245389461517,0.03935009241104126
15,0.021230537444353104,0.04455610364675522
16,0.019849084317684174,0.03842340037226677
17,0.021201713010668755,0.043681468814611435
18,0.018601836636662483,0.03998950868844986
19,0.01834944821894169,0.044962022453546524
20,0.017692426219582558,0.03835245966911316
21,0.017598800361156464,0.04157029464840889
22,0.017278799787163734,0.04310713708400726
23,0.021007470786571503,0.051590535789728165
24,0.01770268939435482,0.03989921137690544
25,0.017746636644005775,0.04327250272035599
26,0.019811229780316353,0.04702674597501755
27,0.016620799899101257,0.036520425230264664
28,0.019836919382214546,0.04633636027574539
29,0.016338728368282318,0.04078073054552078
30,0.016202621161937714,0.03791744261980057
31,0.016342155635356903,0.04164327681064606
32,0.015764465555548668,0.0373806431889534
33,0.015830155462026596,0.03798837587237358
34,0.015672171488404274,0.03792397305369377
35,0.015213912352919579,0.03811107575893402
36,0.015032838098704815,0.036658868193626404
37,0.016091888770461082,0.03980162367224693
38,0.015118732117116451,0.037448007613420486
39,0.014754138886928558,0.03806250914931297
40,0.015299966558814049,0.03889330103993416
41,0.015516422688961029,0.041232697665691376
42,0.01560986414551735,0.039787884801626205
43,0.014627261087298393,0.039339132606983185
44,0.014936236664652824,0.039990659803152084
45,0.015189562924206257,0.04019103944301605
46,0.014900284819304943,0.040371909737586975
47,0.014629910700023174,0.04023323953151703
48,0.01447149645537138,0.039122749119997025
49,0.0144735062494874,0.04015049710869789
50,0.014834336936473846,0.04060329869389534
51,0.014588502235710621,0.04044686630368233
52,0.01494122575968504,0.04031967371702194
53,0.014543603174388409,0.03972097486257553
54,0.014650934375822544,0.03996406868100166
55,0.01470415759831667,0.04044857248663902
56,0.014420509338378906,0.03996126353740692
57,0.014560499228537083,0.039661187678575516
58,0.014394296333193779,0.040076661854982376
59,0.014402278698980808,0.040126629173755646
60,0.014486194588243961,0.040236540138721466
61,0.014558510854840279,0.04073501378297806
62,0.014442303217947483,0.04012513533234596
63,0.014492555521428585,0.040140166878700256
64,0.014442633837461472,0.04007050395011902
65,0.014396819286048412,0.040092162787914276
66,0.014397531747817993,0.04021211341023445
67,0.014416324906051159,0.04007560759782791
68,0.01438997220247984,0.040364816784858704
69,0.01440851204097271,0.03999848663806915
