,train,valid
1,0.4284805655479431,0.529838502407074
2,0.33847397565841675,0.3582615852355957
3,0.3106631636619568,0.3306128680706024
4,0.3511733114719391,0.3219512403011322
5,0.17554327845573425,0.23382069170475006
6,0.33736708760261536,0.3392849266529083
7,0.1885530948638916,0.2631770670413971
8,0.17674319446086884,0.2575705945491791
9,0.2003871500492096,0.2570202350616455
10,0.2232288420200348,0.31804347038269043
11,0.34801656007766724,0.4324756860733032
12,0.15010659396648407,0.20890994369983673
13,0.20801904797554016,0.25910747051239014
14,0.15029031038284302,0.17886140942573547
15,0.31693416833877563,0.334197461605072
16,0.19634942710399628,0.20110073685646057
17,0.14874489605426788,0.19139128923416138
18,0.21013599634170532,0.24047210812568665
19,0.16224850714206696,0.20999103784561157
20,0.2576831877231598,0.2937561869621277
21,0.22649653255939484,0.2686925530433655
22,0.14739084243774414,0.16531673073768616
23,0.20718877017498016,0.3037342131137848
24,0.16978254914283752,0.17369402945041656
25,0.19367742538452148,0.22990171611309052
26,0.14831824600696564,0.1856440305709839
27,0.1987234205007553,0.26666179299354553
28,0.1893623322248459,0.22385336458683014
29,0.1990744024515152,0.2260209321975708
30,0.1567661166191101,0.22110794484615326
31,0.18218301236629486,0.21665838360786438
32,0.33770203590393066,0.43212980031967163
33,0.2459859549999237,0.28709059953689575
34,0.1383892148733139,0.16493253409862518
35,0.1398124098777771,0.19192121922969818
36,0.2076830416917801,0.19877664744853973
37,0.14480289816856384,0.1858823597431183
38,0.18084649741649628,0.21967606246471405
39,0.15268394351005554,0.20029324293136597
40,0.14851848781108856,0.1882915496826172
41,0.12735404074192047,0.17613409459590912
42,0.12533412873744965,0.15991398692131042
43,0.13693474233150482,0.16287896037101746
44,0.1283440738916397,0.1566639393568039
45,0.1218414232134819,0.16696687042713165
46,0.12949880957603455,0.15142717957496643
47,0.13382117450237274,0.17827412486076355
48,0.1380838006734848,0.1860540807247162
49,0.15109115839004517,0.1930626630783081
50,0.10441350936889648,0.14784415066242218
