,train,valid
1,0.9586753845214844,1.911155343055725
2,0.9235363006591797,1.5727840662002563
3,0.34798577427864075,0.5805762410163879
4,0.18095757067203522,0.25767794251441956
5,0.07663071900606155,0.11951638758182526
6,0.09860137850046158,0.19712284207344055
7,0.027002893388271332,0.0748964175581932
8,0.06882140040397644,0.13009043037891388
9,0.037685051560401917,0.07882148027420044
10,0.03800012916326523,0.07750129699707031
11,0.02920142188668251,0.06986918300390244
12,0.03032503090798855,0.07815297693014145
13,0.021161917597055435,0.06287655234336853
14,0.027894970029592514,0.07808836549520493
15,0.047110285609960556,0.08024173974990845
16,0.02653626538813114,0.07615503668785095
17,0.0217308159917593,0.054219767451286316
18,0.021391479298472404,0.06598769873380661
19,0.023132817819714546,0.07109975814819336
20,0.02602359466254711,0.07217337936162949
21,0.02219824679195881,0.07305821031332016
22,0.023607032373547554,0.0818290114402771
23,0.022954808548092842,0.06657397001981735
24,0.03031000681221485,0.079902783036232
25,0.023995907977223396,0.06928244978189468
26,0.03315727785229683,0.09251628071069717
27,0.01888003759086132,0.06349656730890274
28,0.0252859964966774,0.06675107032060623
29,0.02196526527404785,0.0759052187204361
30,0.026563234627246857,0.08277498185634613
31,0.022391756996512413,0.05474557355046272
32,0.026680227369070053,0.08911145478487015
33,0.024274324998259544,0.07887986302375793
34,0.025412684306502342,0.09006644040346146
35,0.025683030486106873,0.08724373579025269
36,0.023363415151834488,0.054337821900844574
37,0.022252921015024185,0.06511834263801575
38,0.03284339979290962,0.09053384512662888
39,0.020022708922624588,0.059704821556806564
40,0.021917674690485,0.07496298849582672
41,0.0195857435464859,0.07759836316108704
42,0.02057720720767975,0.05867992341518402
43,0.019427848979830742,0.06244434788823128
44,0.019853197038173676,0.06767808645963669
45,0.02027038484811783,0.08258693665266037
46,0.019773807376623154,0.07937370240688324
47,0.02095656841993332,0.08147924393415451
48,0.023040931671857834,0.09192454069852829
49,0.02062530256807804,0.07954803854227066
50,0.01940307207405567,0.07767705619335175
51,0.019376128911972046,0.07339614629745483
52,0.018326086923480034,0.07133185118436813
53,0.025267211720347404,0.08441933244466782
54,0.01907666027545929,0.06759272515773773
55,0.021865926682949066,0.08744442462921143
56,0.018512116745114326,0.08147679269313812
57,0.02438151277601719,0.08194846659898758
58,0.019652381539344788,0.08530645072460175
59,0.023364035412669182,0.09290618449449539
60,0.017530664801597595,0.07922636717557907
61,0.01687096804380417,0.07272052764892578
62,0.01781068742275238,0.08497348427772522
63,0.018414247781038284,0.10732957720756531
64,0.020891141146421432,0.10991469770669937
65,0.02074912004172802,0.10018246620893478
66,0.019348908215761185,0.10662613809108734
67,0.022914206609129906,0.12033294141292572
68,0.02105060964822769,0.10232977569103241
69,0.015313448384404182,0.09589309245347977
70,0.017118416726589203,0.10485371202230453
71,0.016058387234807014,0.10487638413906097
72,0.025132495909929276,0.06973414868116379
73,0.026542620733380318,0.09272101521492004
74,0.09766851365566254,0.13197638094425201
75,0.10817869752645493,0.13871228694915771
76,0.030933868139982224,0.06475294381380081
77,0.029564185068011284,0.061504531651735306
78,0.0285797081887722,0.0641031265258789
79,0.03638707473874092,0.06483042985200882
80,0.04163561388850212,0.08853026479482651
81,0.024252329021692276,0.058177556842565536
82,0.022892683744430542,0.05402275547385216
83,0.023710403591394424,0.05702957138419151
84,0.026329444721341133,0.06302701681852341
85,0.023022962734103203,0.055921271443367004
86,0.022472761571407318,0.05602175369858742
87,0.022655164822936058,0.05676968768239021
88,0.024287475273013115,0.05862012133002281
89,0.022159187123179436,0.05363841354846954
90,0.02213556319475174,0.05420978367328644
91,0.021081402897834778,0.05395730212330818
92,0.02364357002079487,0.05892014130949974
93,0.02499943971633911,0.062378134578466415
94,0.022053055465221405,0.054620157927274704
95,0.023677213117480278,0.05924840271472931
96,0.021618898957967758,0.0564490407705307
97,0.022225961089134216,0.05671935901045799
98,0.021601876243948936,0.056409962475299835
99,0.022816650569438934,0.05829818919301033
100,0.020549887791275978,0.05276431143283844
101,0.023439176380634308,0.0590546578168869
102,0.021340778097510338,0.0547940656542778
103,0.021214250475168228,0.05520071089267731
104,0.021771440282464027,0.05498272553086281
105,0.020683653652668,0.05350126698613167
106,0.020776206627488136,0.05315658822655678
107,0.020823752507567406,0.0528847761452198
108,0.021683743223547935,0.05563916265964508
109,0.02113903872668743,0.054510604590177536
110,0.021300209686160088,0.054979607462882996
111,0.02136743627488613,0.055946145206689835
112,0.022400684654712677,0.057040806859731674
113,0.020657703280448914,0.05361798778176308
114,0.0213389303535223,0.05500940978527069
115,0.022170258685946465,0.05653355270624161
116,0.021457305178046227,0.05649850144982338
117,0.020580971613526344,0.053785696625709534
118,0.021049873903393745,0.054353222250938416
119,0.021965382620692253,0.057090528309345245
120,0.022038588300347328,0.057426344603300095
121,0.022126827389001846,0.0578446239233017
122,0.021252164617180824,0.0548209473490715
123,0.02238715998828411,0.05799727886915207
124,0.021562037989497185,0.055920664221048355
125,0.02103140763938427,0.054799988865852356
126,0.021461311727762222,0.0554371178150177
127,0.02186153270304203,0.05671507120132446
128,0.02148059755563736,0.05558614432811737
129,0.02199774608016014,0.057260457426309586
130,0.021182728931307793,0.05489611625671387
131,0.02163504622876644,0.05613444745540619
132,0.021436471492052078,0.05636010318994522
133,0.021808218210935593,0.05675681307911873
134,0.020964782685041428,0.054859552532434464
135,0.02146129310131073,0.05606183409690857
136,0.021428212523460388,0.05569566786289215
137,0.021600134670734406,0.056219682097435
138,0.021085603162646294,0.05492285266518593
139,0.022149953991174698,0.057391393929719925
140,0.02091098763048649,0.05477100983262062
